"created","id","name","date_in_series_pattern","status","time","local_date","local_time","updated","utc_offset","waitlist_count","yes_rsvp_count","group","link","description","visibility","pro_is_email_shared","duration","manual_attendance_count","venue","how_to_find_us","rsvp_limit","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1.52331E+12","249611595","Inspired by the brain: ML???s roots in biology and what it means for practitioners","FALSE","past","1.5266E+12","5/17/2018","18:30","1.52661E+12","-14400000","0","21","{\created\"":1419436448000","\""name\"":\""KnoxData - a PyData group\""","\""id\"":18271914","\""join_mode\"":\""open\""","\""lat\"":35.93000030517578","\""lon\"":-84.01000213623047","\""urlname\"":\""knoxdata\""","\""who\"":\""Data enthusiasts\""","\""localized_location\"":\""Knoxville"," TN\""","\""state\"":\""TN\""","\""country\"":\""us\""","\""region\"":\""en_US\""","\""timezone\"":\""US/Eastern\""}""","https://www.meetup.com/knoxdata/events/249611595/","<p>At the heart of our current AI Renaissance is a set of tools and techniques called deep learning. Over the past 5 years, advances in GPU hardware combined with deep learning and cloud computing have enabled significant advances in computer vision, natural language processing, bioinformatics, and recommendation systems that match or exceed human performance on similar tasks. However, the theory behind deep learning is much older, dating back to the neuroscience and artificial intelligence community of the 1960s and 1970s. This talk will review the history and the biological basis of artificial neural networks, and explore the similarities and differences between machine learning and learning in the brain. We will conclude with an overview of practical tips for deep learning that were inspired by our current (only slightly better) understanding of the brain.</p> <p>Nikhil Deshmukh is a data scientist and generalist problem solver who has applied his expertise to everything from embedded low-power computer vision for autonomous vehicles to predicting appointment no-shows for private health clinics and optimizing HR processes for Fortune 500 companies. Nikhil received his PhD in Neuroscience and Molecular Biology from Princeton University, where he studied the neural circuitry in the retina that converts light into electrical signals. Nikhil is also an advocate for reforming higher education in the sciences, and is actively involved in mentoring graduate students who are transitioning out of academia. He formerly co-hosted the PhD in Progress Podcast and helped organize science outreach programs and curricula for K-12 students.</p> ","public","TRUE","5400000","","{\id\"":20016412","\""name\"":\""The Technology Cooperative\""","\""lat\"":35.974491119384766","\""lon\"":-83.92304229736328","\""repinned\"":false","\""address_1\"":\""13 Emory Place\""","\""city\"":\""Knoxville\""","\""country\"":\""us\""","\""localized_country_name\"":\""USA\""","\""zip\"":\""\""","\""state\"":\""TN\""}""","Across the street from beer ????","","","","","","","","","","","","","","","","","","","",""
"1.52786E+12","251301739","Attend the KnoxDevs Quarterly feat. the City of Knoxville's Open Data Initiative","FALSE","past","1.53022E+12","6/28/2018","18:00","1.53024E+12","-14400000","0","15","{\created\"":1419436448000","\""name\"":\""KnoxData - a PyData group\""","\""id\"":18271914","\""join_mode\"":\""open\""","\""lat\"":35.93000030517578","\""lon\"":-84.01000213623047","\""urlname\"":\""knoxdata\""","\""who\"":\""Data enthusiasts\""","\""localized_location\"":\""Knoxville"," TN\""","\""state\"":\""TN\""","\""country\"":\""us\""","\""region\"":\""en_US\""","\""timezone\"":\""US/Eastern\""}""","https://www.meetup.com/knoxdata/events/251301739/","<p>Instead of a meetup this month, please attend the KnoxDevs Quarterly, June 28th from 6 - 8 in the Square Room. For those that attended last month's meetup, you know that this long awaited Quarterly will feature members from the City and the Knox Metropolitan Planning Commission to talk about the Open Data Initiative. This builds on the meetup KnoxData held last September on this topic, that while some information may be repeated, provides a neat opportunity for devs / coders / data scientists to get engaged with the City.</p> <p>** Please RSVP on the KnoxDevs Meetup event (below) **</p> <p><a href=\https://www.meetup.com/KnoxDevs/events/251231939/\"" class=\""linkified\"">https://www.meetup.com/KnoxDevs/events/251231939/</a></p> <p>For background on what's currently available in Knoxville's Open Data policy (and examples of what to bring up at the Quarterly)"," here's a primer:</p> <p><a href=\""http://www.knoxvilletn.gov/government/opendata\"" class=\""linkified\"">http://www.knoxvilletn.gov/government/opendata</a></p> ""","public","TRUE","7200000","","{\id\"":845331","\""name\"":\""The Square Room\""","\""lat\"":35.96549606323242","\""lon\"":-83.92020416259766","\""repinned\"":true","\""address_1\"":\""#4 Market Square\""","\""city\"":\""Knoxville\""","\""country\"":\""us\""","\""localized_country_name\"":\""USA\""","\""phone\"":\""865-544-4199\""","\""zip\"":\""37902\""","\""state\"":\""TN\""}""","","","","","","","","","","","","","","","","","","",""
"1.53057E+12","252377600","Open Data: Brews and Brainstorms","FALSE","past","1.53152E+12","7/13/2018","19:00","1.53158E+12","-14400000","0","13","{\created\"":1419436448000","\""name\"":\""KnoxData - a PyData group\""","\""id\"":18271914","\""join_mode\"":\""open\""","\""lat\"":35.93000030517578","\""lon\"":-84.01000213623047","\""urlname\"":\""knoxdata\""","\""who\"":\""Data enthusiasts\""","\""localized_location\"":\""Knoxville"," TN\""","\""state\"":\""TN\""","\""country\"":\""us\""","\""region\"":\""en_US\""","\""timezone\"":\""US/Eastern\""}""","https://www.meetup.com/knoxdata/events/252377600/","<p>Last Thursday, some great conversations got started about open data in Knoxville. To make the best use of August's Data Sprints and bubbling interest expressed last week, it's time for some [structured] community brainstorming over (arguably) creativity's best medium: malt, barley, + hops.</p> <p>Topics to discuss:</p> <p>- What data are you interested in? What questions are you interested in?<br/>- What data is machine readable now, what isn't?<br/>- What data isn't available? could it be made available through a request? (Maybe it's a data set that doesn't exist, but could be crowdsourced)</p> <p>The goal will be to set a vision for the first Sprint in August to develop a data report card for the city.</p> <p>If you can't make it, feel free to message in the #data channel on the KnoxDevs Slack thoughts you may have.</p> ","public","TRUE","7200000","","{\id\"":13462472","\""name\"":\""Bearden Beer Market\""","\""lat\"":35.94053649902344","\""lon\"":-83.97962951660156","\""repinned\"":true","\""address_1\"":\""4524 Old Kingston Pike\""","\""city\"":\""Knoxville\""","\""country\"":\""us\""","\""localized_country_name\"":\""USA\""","\""zip\"":\""37919\""","\""state\"":\""TN\""}""","Come in, go to the left and back area.","","","","","","","","","","","","","","","","","","","",""
"1.52659E+12","250885459","An intro to deep reinforcement learning (with video games!)","FALSE","past","1.53204E+12","7/19/2018","18:30","1.53207E+12","-14400000","0","23","{\created\"":1419436448000","\""name\"":\""KnoxData - a PyData group\""","\""id\"":18271914","\""join_mode\"":\""open\""","\""lat\"":35.93000030517578","\""lon\"":-84.01000213623047","\""urlname\"":\""knoxdata\""","\""who\"":\""Data enthusiasts\""","\""localized_location\"":\""Knoxville"," TN\""","\""state\"":\""TN\""","\""country\"":\""us\""","\""region\"":\""en_US\""","\""timezone\"":\""US/Eastern\""}""","https://www.meetup.com/knoxdata/events/250885459/","<p>Of all the advances in machine learning, deep reinforcement learning is the closest to achieving artificial intelligence as it is portrayed in science fiction. We will cover the basic concepts of reinforcement learning, discuss the impact of deep learning, and then perform a live demo of a deep RL agent playing Atari.</p> <p>Zach Kimble is a Senior Data Scientist at Lirio, where he is helping to build automated tools to extract insights that drive behavioral change. Based in Knoxville, Lirio applies understanding of the psychology of human behavior, the power of big data, and machine learning to help our clients improve their business outcomes.</p> <p>Photo cred:<br/>Human-level control through deep reinforcement learning Nature volume 518, pages 529???533 (26 February 2015)<br/>doi:10.1038/nature14236<br/><a href=\https://www.nature.com/articles/nature14236\"" class=\""linkified\"">https://www.nature.com/articles/nature14236</a></p> ""","public","TRUE","5400000","","{\id\"":20016412","\""name\"":\""The Technology Cooperative\""","\""lat\"":35.974491119384766","\""lon\"":-83.92304229736328","\""repinned\"":false","\""address_1\"":\""13 Emory Place\""","\""city\"":\""Knoxville\""","\""country\"":\""us\""","\""localized_country_name\"":\""USA\""","\""zip\"":\""\""","\""state\"":\""TN\""}""","Across the street from beer ????","","","","","","","","","","","","","","","","","","","",""
"1.53262E+12","253168801","Extra Hours: OpenAI Five vs. Humans viewing party","FALSE","past","1.5335E+12","8/5/2018","17:00","1.53352E+12","-14400000","0","10","{\created\"":1419436448000","\""name\"":\""KnoxData - a PyData group\""","\""id\"":18271914","\""join_mode\"":\""open\""","\""lat\"":35.93000030517578","\""lon\"":-84.01000213623047","\""urlname\"":\""knoxdata\""","\""who\"":\""Data enthusiasts\""","\""localized_location\"":\""Knoxville"," TN\""","\""state\"":\""TN\""","\""country\"":\""us\""","\""region\"":\""en_US\""","\""timezone\"":\""US/Eastern\""}""","https://www.meetup.com/knoxdata/events/253168801/","<p>In the past few meetups, we've delved more into neural networks and deep reinforcement learning. You've read the stories about smarter AI defeating the best human players in Chess, Go, and some video games, amongst others. You've also seen great neural networks turn into dumb things. As E-Sports have evolved, the level of complexity in game play has increased, and so have the stakes. Millions of dollars each year and ESPN (not just the Ocho) coverage have gone to covering the professional players who rack up the highest level of game play in a variety of games.</p> <p>OpenAI has spent the last few years developing a beast of five neural networks that slowly but surely has beaten some of the best humans in a tough game, called Dota.</p> <p>August 5th, OpenAI Five takes on the the top 99.95 percentile human players in a modified - but less so than previously - game of Dota 2.</p> <p>Join your fellow humans in Knoxville as we watch the origins of SkyNet evolve and defeat humans in game play. Maybe humans will survive this round and still be relevant.</p> <p>Regardless, we'll do what humans still do best: drink beer and eat food.</p> <p>Background of OpenAI Five: <a href=\https://blog.openai.com/openai-five/\"" class=\""linkified\"">https://blog.openai.com/openai-five/</a></p> <p>Details of the event: <a href=\""https://blog.openai.com/openai-five-benchmark/\"" class=\""linkified\"">https://blog.openai.com/openai-five-benchmark/</a></p> ""","public","TRUE","10800000","","{\id\"":25651220","\""name\"":\""Token Game Tavern\""","\""lat\"":35.91202163696289","\""lon\"":-84.10066223144531","\""repinned\"":false","\""address_1\"":\""207 North Seven Oaks Drive\""","\""city\"":\""Knoxville\""","\""country\"":\""US\""","\""localized_country_name\"":\""USA\""}""","The nerds in the back (wait., more specifically), the nerds in the back with the Dota stream going on.","15","","","","","","","","","","","","","","","","","","","","",""
"1.53425E+12","253779244","Attend KnoxPy's Python Workshop [Using Anaconda]","FALSE","past","1.53627E+12","9/6/2018","18:30","1.53628E+12","-14400000","0","10","{\created\"":1419436448000","\""name\"":\""KnoxData - a PyData group\""","\""id\"":18271914","\""join_mode\"":\""open\""","\""lat\"":35.93000030517578","\""lon\"":-84.01000213623047","\""urlname\"":\""knoxdata\""","\""who\"":\""Data enthusiasts\""","\""localized_location\"":\""Knoxville"," TN\""","\""state\"":\""TN\""","\""country\"":\""us\""","\""region\"":\""en_US\""","\""timezone\"":\""US/Eastern\""}""","https://www.meetup.com/knoxdata/events/253779244/","<p>Before KnoxData's next meetup in Sept (no meetup in August, details of Sept coming soon), if you have been considering Python, or want to know more about how to use it - especially in a data science / business analyst environment, KnoxPy's next meetup is all about the beginner. They use Anaconda to get set up with Python, but Anaconda can also integrate well with other languages, like R.</p> <p>Their meetup is geared towards those that have never used Python or are just getting started. They will help you install Python on your computer so bring your Linux, Mac, or Windows laptop. This workshop will also give an overview of the Python ecosystem to help guide you on your Python journey.</p> ","public","TRUE","7200000","","{\id\"":20016412","\""name\"":\""The Technology Cooperative\""","\""lat\"":35.974491119384766","\""lon\"":-83.92304229736328","\""repinned\"":false","\""address_1\"":\""13 Emory Place\""","\""city\"":\""Knoxville\""","\""country\"":\""us\""","\""localized_country_name\"":\""USA\""","\""zip\"":\""\""","\""state\"":\""TN\""}""","across the street from ????","","","","","","","","","","","","","","","","","","","",""
"1.53659E+12","254555186","Introduction to Geospatial Computing for Pythonistas","FALSE","past","1.53748E+12","9/20/2018","18:30","1.53749E+12","-14400000","0","21","{\created\"":1419436448000","\""name\"":\""KnoxData - a PyData group\""","\""id\"":18271914","\""join_mode\"":\""open\""","\""lat\"":35.93000030517578","\""lon\"":-84.01000213623047","\""urlname\"":\""knoxdata\""","\""who\"":\""Data enthusiasts\""","\""localized_location\"":\""Knoxville"," TN\""","\""state\"":\""TN\""","\""country\"":\""us\""","\""region\"":\""en_US\""","\""timezone\"":\""US/Eastern\""}""","https://www.meetup.com/knoxdata/events/254555186/","<p>Over the past few years of KnoxData, we've flirted with some talks in the spatial realm of data, which has often necessitated special software and techniques. While those techniques still apply, Dr. Paulo Raposo, assistant professor in UT Geography, will give us a crash course in GDAL and open source QGIS with follow-along demos, aimed at an audience already familiar with general Python.</p> ","public","TRUE","5400000","","{\id\"":20016412","\""name\"":\""The Technology Cooperative\""","\""lat\"":35.97459411621094","\""lon\"":-83.92280578613281","\""repinned\"":true","\""address_1\"":\""13 Emory Place\""","\""city\"":\""Knoxville\""","\""country\"":\""us\""","\""localized_country_name\"":\""USA\""","\""zip\"":\""\""","\""state\"":\""TN\""}""","across the street from ????","","","","","","","","","","","","","","","","","","","",""
"1.53815E+12","255089570","Contribute to Hacktoberfest in Knoxville!","FALSE","past","1.5391E+12","10/9/2018","12:30","1.53913E+12","-14400000","0","4","{\created\"":1419436448000","\""name\"":\""KnoxData - a PyData group\""","\""id\"":18271914","\""join_mode\"":\""open\""","\""lat\"":35.93000030517578","\""lon\"":-84.01000213623047","\""urlname\"":\""knoxdata\""","\""who\"":\""Data enthusiasts\""","\""localized_location\"":\""Knoxville"," TN\""","\""state\"":\""TN\""","\""country\"":\""us\""","\""region\"":\""en_US\""","\""timezone\"":\""US/Eastern\""}""","https://www.meetup.com/knoxdata/events/255089570/","<p>Jamie Phillips and Cameron Presley of Knox.NET are hosting a local Hacktoberfest event at the Empty Cup! They will be walking you through the process and answering any questions and assisting with code as needed.</p> <p>What is Hacktoberfest?</p> <p>It is a world-wide event put on by Digital Ocean, GIthub, and Twilio that looks to help get more people to submit a PR to their favorite open source software.</p> <p><a href=\https://hacktoberfest.digitalocean.com/\"" class=\""linkified\"">https://hacktoberfest.digitalocean.com/</a></p> ""","public","TRUE","19800000","","{\id\"":25521337","\""name\"":\""Empty Cup\""","\""lat\"":35.921321868896484","\""lon\"":-84.08722686767578","\""repinned\"":false","\""address_1\"":\""9111 Executive Park Drive\""","\""city\"":\""Knoxville\""","\""country\"":\""US\""","\""localized_country_name\"":\""USA\""}""","nerds on the couches","","","","","","","","","","","","","","","","","","","","","",""
"1.53841E+12","255171054","Hacktoberfest Knoxville Part Deux: Evening Session","FALSE","past","1.53912E+12","10/9/2018","18:00","1.53914E+12","-14400000","0","7","{\created\"":1419436448000","\""name\"":\""KnoxData - a PyData group\""","\""id\"":18271914","\""join_mode\"":\""open\""","\""lat\"":35.93000030517578","\""lon\"":-84.01000213623047","\""urlname\"":\""knoxdata\""","\""who\"":\""Data enthusiasts\""","\""localized_location\"":\""Knoxville"," TN\""","\""state\"":\""TN\""","\""country\"":\""us\""","\""region\"":\""en_US\""","\""timezone\"":\""US/Eastern\""}""","https://www.meetup.com/knoxdata/events/255171054/","<p>Part Deux will be at Upstart Knoxville's new location!<br/>Those going to the afternoon session can come over to UpStart afterwards (if you would like more hacktober-ing). Like in the afternoon session, we'll be contributing to your favorite open source projects!</p> <p>**Before the meetup** authenticate with Hacktoberfest's website with your Github account. This will track your PR's to be eligible for shirts + other swag. Word.</p> <p>**This will replace our normally scheduled Third Thursday meetup for this month**</p> <p>What is Hacktoberfest?</p> <p>It is a world-wide event put on by Digital Ocean, GIthub, and Twilio that looks to help get more people to submit a PR to their favorite open source software.</p> <p><a href=\https://hacktoberfest.digitalocean.com/\"" class=\""linkified\"">https://hacktoberfest.digitalocean.com/</a></p> <p>Upstart Knoxville</p> <p>UpStart provides community for independent Knoxville professionals seeking to engage in lively exchanges of ideas"," skills and resources for greater business development</p> <p><a href=\""https://www.facebook.com/upstartknox/\"" class=\""linkified\"">https://www.facebook.com/upstartknox/</a></p> ""","public","TRUE","7200000","","{\id\"":25952480","\""name\"":\""UpStart Knoxville\""","\""lat\"":35.922950744628906","\""lon\"":-84.0916748046875","\""repinned\"":true","\""address_1\"":\""408 N Cedar Bluff Road\""","\""address_2\"":\""Suite 140\""","\""city\"":\""Knoxville\""","\""country\"":\""US\""","\""localized_country_name\"":\""USA\""}""","we'll have a sign!","30","","","","","","","","","","","","","","","","","","",""
"1.54154E+12","256184477","End of the Year Social with KnoxPy","FALSE","past","1.54414E+12","12/6/2018","18:30","1.54415E+12","-18000000","0","3","{\created\"":1419436448000","\""name\"":\""KnoxData - a PyData group\""","\""id\"":18271914","\""join_mode\"":\""open\""","\""lat\"":35.93000030517578","\""lon\"":-84.01000213623047","\""urlname\"":\""knoxdata\""","\""who\"":\""Data enthusiasts\""","\""localized_location\"":\""Knoxville"," TN\""","\""state\"":\""TN\""","\""country\"":\""us\""","\""region\"":\""en_US\""","\""timezone\"":\""US/Eastern\""}""","https://www.meetup.com/knoxdata/events/256184477/","<p>Can you believe it? Another year has flown by. It's December, which means the End of the Year Social. No talks, just beer. Maybe some food. See you there.</p> <p>We'll probably be talking data science things, python things, and how Andy Cowell's beer spot market bar can get off the ground in 2019.</p> <p>Haven't been to a Data meetup in a bit? This meetup is for you! Come talk to others in the field about projects, new techniques, and I'm sure what companies are hiring / are doing with data science hires.</p> ","public","TRUE","7200000","","{\id\"":25601075","\""name\"":\""Crafty Bastard Brewery\""","\""lat\"":35.97434616088867","\""lon\"":-83.92232513427734","\""repinned\"":true","\""address_1\"":\""6 Emory Place\""","\""city\"":\""Knoxville\""","\""country\"":\""US\""","\""localized_country_name\"":\""USA\""}""","","","","","","","","","","","","","","","","","","","","","","",""
"1.5475E+12","258077904","Rare event detection and dashboarding for industrial applications","FALSE","past","1.55079E+12","2/21/2019","18:30","1.5508E+12","-18000000","0","16","{\created\"":1419436448000","\""name\"":\""KnoxData - a PyData group\""","\""id\"":18271914","\""join_mode\"":\""open\""","\""lat\"":35.93000030517578","\""lon\"":-84.01000213623047","\""urlname\"":\""knoxdata\""","\""who\"":\""Data enthusiasts\""","\""localized_location\"":\""Knoxville"," TN\""","\""state\"":\""TN\""","\""country\"":\""us\""","\""region\"":\""en_US\""","\""timezone\"":\""US/Eastern\""}""","https://www.meetup.com/knoxdata/events/258077904/","<p>Gauges, sensors, and IOT devices in industrial production facilities such as water treatment have been Key Performance Indicators (KPI's) used to measure and optimize performance. With modern data ingestion platforms and analytic solutions we can decrease the time between alarming KPI's and action, increase performance through increased optimization and reduce down-time by predicting failures before they occur. Working with a large water treatment company, Cloudreach implemented these performance improvements, and built a production environment that predicts rare cleaning events using historical device readings, institutional knowledge, and predictive analytics. Working with the subject matter experts within the clients' organization we identified the minimum number of sensors at sites within the portfolio to detect events, engineered features, and created an XGBoost logistic regression binary classification model for tagging events with a positive predictive value &gt;= 88% (Note the events have ~0.5% prevalence). From the tagged values, the Cloudreach team was able to create a Tableau dashboard to identify previously unavailable metrics and visualizations to reduce plant downtime at over 200 sites, more accurately allocate on-site resources, and provide additional information for process analysts.</p> <p>Brandon Bagley is a Data Scientist at Cloudreach. He obtained his Master's in Geology with a minor in Statistics at the University of Tennessee, Knoxville.</p> <p>He currently works at Cloudreach to provide machine learning solutions to customers who would like to leverage their big data to add value to their organization.</p> ","public","TRUE","5400000","","{\id\"":26080439","\""name\"":\""The Technology Cooperative\""","\""lat\"":35.974674224853516","\""lon\"":-83.92288970947266","\""repinned\"":true","\""address_1\"":\""13 Emory Pl\""","\""city\"":\""Knoxville\""","\""country\"":\""us\""","\""localized_country_name\"":\""USA\""","\""zip\"":\""37917\""","\""state\"":\""TN\""}""","Across the street from Crafty Bastard","","","","","","","","","","","","","","","","","","","",""
"1.55192E+12","259547125","Open Tools for Open Data: A Knoxville Story [Codestock Talk Preview]","FALSE","past","1.55321E+12","3/21/2019","18:30","1.55322E+12","-14400000","0","11","{\created\"":1419436448000","\""name\"":\""KnoxData - a PyData group\""","\""id\"":18271914","\""join_mode\"":\""open\""","\""lat\"":35.93000030517578","\""lon\"":-84.01000213623047","\""urlname\"":\""knoxdata\""","\""who\"":\""Data enthusiasts\""","\""localized_location\"":\""Knoxville"," TN\""","\""state\"":\""TN\""","\""country\"":\""us\""","\""region\"":\""en_US\""","\""timezone\"":\""US/Eastern\""}""","https://www.meetup.com/knoxdata/events/259547125/","<p>This is half of a dry-run for Chris Ostrouchov and I's (hai, this is Alex, organizer of KnoxData) Codestock talk this year about open data in Knoxville. For tonight's meetup, I will focus on the story of getting the data, organizing, organizing the data format, and some of the cool visuals you can do in jupyterlab in 2019 with a few other packages.</p> <p>Codestock Talk - Saturday 2019-04-13 12:40 PM - 1:40 pm</p> <p>Talk Abstract:</p> <p>Open Data to a lot of big city dwellers is the norm. Large local gov's maintain an impressive array of developers and data analysts to keep APIs up, data constantly updated, and even maintain select visualizations to let users take a cursory glance at city-held data. Local developers / policy analysts / entrepreneurs alike win with an easy to access source for information about their city, that they could use to add value to their projects. Local gov's win from an increased engagement from their citizens on the projects local gov's prioritize. For a small or even mid-sized city to realize these gains, titles to match the responsibilities of a robust open data system either don't exist or are held by just a few people. For a mid-sized city to get in the game, it takes a community to pitch a demonstrable why. For any good pitch, a set of good tools is needed. While notebooks can have their con's - we'll talk about them - recent developments in jupyterlab - an open JS-based framework - make analyses even more transparent and easy for interested citizens to get involved with their local gov. Because of jupyterlab's extension-first architecture, popular python visualization tools, like plotly, matplotlib, and leaflet, and non-python tools open up an incredible opportunity for seasoned pythonistas, new-to-python developers, or new coders to make sense of available data. Through jupyterlab, we'll take you on an exploration of simple data infrastructure, good warehousing techniques, and beginning an analysis with rapidly developing tools, using Knoxville as a backdrop for this change. We'll also cover some of the challenges in helping local gov's to make publicly available data open.</p> ","public","TRUE","7200000","","{\id\"":26080439","\""name\"":\""The Technology Cooperative\""","\""lat\"":35.974674224853516","\""lon\"":-83.92288970947266","\""repinned\"":false","\""address_1\"":\""13 Emory Pl\""","\""city\"":\""Knoxville\""","\""country\"":\""us\""","\""localized_country_name\"":\""USA\""","\""zip\"":\""37917\""","\""state\"":\""TN\""}""","across the street from ????","","","","","","","","","","","","","","","","","","","",""
"1.55192E+12","259547016","Understanding Sentiment and Intent: Transfer learning for Natural Language","FALSE","past","1.55563E+12","4/18/2019","18:30","1.55564E+12","-14400000","0","19","{\created\"":1419436448000","\""name\"":\""KnoxData - a PyData group\""","\""id\"":18271914","\""join_mode\"":\""open\""","\""lat\"":35.93000030517578","\""lon\"":-84.01000213623047","\""urlname\"":\""knoxdata\""","\""who\"":\""Data enthusiasts\""","\""localized_location\"":\""Knoxville"," TN\""","\""state\"":\""TN\""","\""country\"":\""us\""","\""region\"":\""en_US\""","\""timezone\"":\""US/Eastern\""}""","https://www.meetup.com/knoxdata/events/259547016/","<p>Text data is meaningful in many contexts, but can also be difficult to work with for machine learning because of its complexity and ambiguity. Until recently, the state of the art for natural language processing was to use word embeddings, converting each word to a fixed length vector that preserves the semantic meaning. This past year researchers have found that they could train general purpose deep language models and then apply these models in a variety of NLP tasks such as summarization, text classification, named entity recognition, question answering and many many more using transfer learning. This a watershed moment for NLP, on par with the impact of pre-trained deep neural classifiers for ImageNet that revolutionized the field of computer vision over the last 7 years.</p> <p>This talk will provide some historical context on embeddings and language modeling, as well as a demo of how to adapt a deep language model pretrained on millions of sentences from Wikipedia to perform sentiment analysis and intent classification with very small sets of novel training data.</p> <p>Nikhil Deshmukh is an independent data science consultant who has applied his expertise to everything from embedded low-power computer vision for autonomous vehicles, optimizing HR processes for Fortune 500 companies, and developing IoT solutions for precision agriculture in rural India. Nikhil received his PhD in Neuroscience and Molecular Biology from Princeton University, where he studied the neural circuitry in the retina that converts light into electrical signals.</p> <p>Cover photo from Arisoy, E., Sainath, T. N., Kingsbury, B., &amp; Ramabhadran, B. (2012, June). Deep neural network language models.</p> ","public","TRUE","5400000","","{\id\"":26080439","\""name\"":\""The Technology Cooperative\""","\""lat\"":35.974674224853516","\""lon\"":-83.92288970947266","\""repinned\"":false","\""address_1\"":\""13 Emory Pl\""","\""city\"":\""Knoxville\""","\""country\"":\""us\""","\""localized_country_name\"":\""USA\""","\""zip\"":\""37917\""","\""state\"":\""TN\""}""","across the street from ????","","","","","","","","","","","","","","","","","","","",""
